Date,Open,High,Low,Close,Adj Close,Volume
04-Mar-25,579.71,585.39,572.25,576.86,573.43,"109,648,200"
03-Mar-25,596.18,597.34,579.9,583.77,580.3,"74,249,200"
28-Feb-25,585.56,594.72,582.44,594.18,590.65,"88,744,100"
27-Feb-25,596.85,598.02,584.65,585.05,581.58,"74,196,700"
26-Feb-25,595.93,599.58,591.86,594.54,591.01,"43,321,600"
25-Feb-25,597.15,597.89,589.56,594.24,590.71,"58,266,500"
24-Feb-25,602.02,603.03,596.49,597.21,593.66,"50,737,200"
21-Feb-25,610.16,610.3,599.47,599.94,596.38,"76,519,800"
20-Feb-25,611.54,611.68,607.02,610.38,606.76,"36,554,000"
19-Feb-25,610.08,613.23,609.56,612.93,609.29,"31,011,100"
18-Feb-25,610.88,611.49,608.38,611.49,607.86,"26,749,000"
14-Feb-25,609.94,610.99,609.07,609.7,606.08,"26,910,400"
13-Feb-25,604.48,609.94,603.2,609.73,606.11,"40,921,300"
12-Feb-25,599.2,604.55,598.51,603.36,599.78,"45,076,100"
11-Feb-25,602.55,605.86,602.43,605.31,601.72,"30,056,700"
10-Feb-25,604.03,605.5,602.74,604.85,601.26,"26,048,700"
07-Feb-25,606.89,608.13,600.05,600.77,597.2,"50,788,500"
06-Feb-25,605.99,606.45,602.63,606.32,602.72,"35,771,500"
05-Feb-25,600.64,604.37,598.58,604.22,600.63,"30,653,100"
04-Feb-25,597.83,602.3,597.28,601.78,598.21,"33,457,800"
03-Feb-25,592.67,600.29,590.49,597.77,594.22,"65,857,200"
31-Jan-25,607.5,609.96,601.05,601.82,598.25,"66,671,500"
30-Jan-25,603.96,606.6,600.72,605.04,601.45,"39,281,300"
29-Jan-25,603.72,604.13,599.22,601.81,598.24,"37,177,400"
28-Jan-25,600.62,605.37,597.25,604.52,600.93,"44,433,300"
27-Jan-25,594.81,599.69,594.64,599.37,595.81,"70,361,100"
24-Jan-25,609.81,610.78,606.8,607.97,604.36,"34,604,700"
23-Jan-25,605.8,609.75,605.52,609.75,606.13,"41,152,100"
22-Jan-25,605.92,607.82,605.36,606.44,602.84,"48,196,000"
21-Jan-25,600.67,603.06,598.67,603.05,599.47,"42,532,900"
17-Jan-25,596.96,599.36,595.61,597.58,594.03,"58,070,600"
16-Jan-25,594.17,594.35,590.93,591.64,588.13,"43,319,700"
15-Jan-25,590.33,593.94,589.2,592.78,589.26,"56,900,200"
14-Jan-25,584.36,585,578.35,582.19,578.73,"48,420,600"
13-Jan-25,575.77,581.75,575.35,581.39,577.94,"47,910,100"
10-Jan-25,585.88,585.95,578.55,580.49,577.04,"73,105,000"
08-Jan-25,588.7,590.58,585.2,589.49,585.99,"47,304,700"
07-Jan-25,597.42,597.75,586.78,588.63,585.13,"60,393,100"
06-Jan-25,596.27,599.7,593.6,595.36,591.82,"47,679,400"
03-Jan-25,587.53,592.6,586.43,591.95,588.44,"37,888,500"
02-Jan-25,589.39,591.13,580.5,584.64,581.17,"50,204,000"
31-Dec-24,589.91,590.64,584.42,586.08,582.6,"57,052,700"
30-Dec-24,587.89,591.74,584.41,588.22,584.73,"56,578,800"
27-Dec-24,597.54,597.78,590.76,595.01,591.48,"64,969,300"
26-Dec-24,599.5,602.48,598.08,601.34,597.77,"41,219,100"
24-Dec-24,596.06,601.34,595.47,601.3,597.73,"33,160,100"
23-Dec-24,590.89,595.3,587.66,594.69,591.16,"57,635,800"
20-Dec-24,1.966 Dividend,,,,,
20-Dec-24,581.77,595.75,580.91,591.15,587.64,"125,716,700"
19-Dec-24,591.36,593,585.85,586.1,580.67,"85,919,500"
18-Dec-24,603.98,606.41,585.89,586.28,580.84,"108,248,700"
17-Dec-24,604.19,605.17,602.89,604.29,598.69,"55,773,500"
16-Dec-24,606,607.78,605.21,606.79,601.16,"43,695,200"
13-Dec-24,606.4,607.13,602.81,604.21,598.61,"35,904,700"
12-Dec-24,606.58,607.16,604.33,604.33,598.73,"31,543,800"
11-Dec-24,605.78,608.43,605.5,607.46,601.83,"28,677,700"
10-Dec-24,605.37,605.8,602.13,602.8,597.21,"37,234,500"
09-Dec-24,607.69,607.86,604.08,604.68,599.07,"34,742,700"
06-Dec-24,607.44,609.07,607.02,607.81,602.17,"31,241,500"
05-Dec-24,607.66,608.48,606.3,606.66,601.03,"28,762,200"
04-Dec-24,605.63,607.91,604.95,607.66,602.03,"42,787,600"
03-Dec-24,603.39,604.16,602.34,603.91,598.31,"26,906,600"
02-Dec-24,602.97,604.32,602.47,603.63,598.03,"31,746,000"
29-Nov-24,599.66,603.35,599.38,602.55,596.96,"30,177,400"
27-Nov-24,600.46,600.85,597.28,598.83,593.28,"34,000,200"
26-Nov-24,598.8,601.33,598.07,600.65,595.08,"45,621,300"
25-Nov-24,599.52,600.86,595.2,597.53,591.99,"42,441,400"
22-Nov-24,593.66,596.15,593.15,595.51,589.99,"38,226,400"
21-Nov-24,593.4,595.12,587.45,593.67,588.17,"46,750,300"
20-Nov-24,590.38,590.79,584.63,590.5,585.02,"50,032,600"
19-Nov-24,584.71,591.04,584.03,590.3,584.83,"49,412,000"
18-Nov-24,586.22,589.49,585.34,588.15,582.7,"37,084,100"
15-Nov-24,589.72,590.2,583.86,585.75,580.32,"75,988,800"
14-Nov-24,597.32,597.81,592.65,593.35,587.85,"38,904,100"
13-Nov-24,597.37,599.23,594.96,597.19,591.65,"47,388,600"
12-Nov-24,598.68,599.29,594.37,596.9,591.37,"43,006,100"
11-Nov-24,599.81,600.17,597,598.76,593.21,"37,586,800"
08-Nov-24,596.17,599.64,596.17,598.19,592.64,"46,444,900"
07-Nov-24,593.08,596.65,593,595.61,590.09,"47,233,200"
06-Nov-24,589.2,591.93,585.39,591.04,585.56,"68,182,000"
05-Nov-24,570.74,576.74,570.52,576.7,571.35,"39,478,300"
04-Nov-24,571.18,572.5,567.89,569.81,564.53,"38,217,000"
01-Nov-24,571.32,575.55,570.62,571.04,565.75,"45,667,500"
31-Oct-24,575.56,575.63,568.44,568.64,563.37,"60,182,500"
30-Oct-24,581.29,583.32,579.29,580.01,574.63,"41,435,800"
29-Oct-24,579.85,582.91,578.43,581.77,576.38,"42,899,700"
28-Oct-24,582.58,582.71,580.52,580.83,575.44,"30,174,700"
25-Oct-24,581.51,584.46,578.08,579.04,573.67,"47,268,200"
24-Oct-24,579.98,580.06,576.57,579.24,573.87,"34,979,900"
23-Oct-24,581.26,581.71,574.42,577.99,572.63,"49,314,600"
22-Oct-24,581.05,584.5,580.38,583.32,577.91,"34,183,800"
21-Oct-24,583.85,584.85,580.6,583.63,578.22,"36,439,000"
18-Oct-24,584.07,585.39,582.58,584.59,579.17,"37,416,800"
17-Oct-24,585.91,586.12,582.16,582.35,576.95,"34,393,700"
16-Oct-24,579.78,582.83,578.96,582.3,576.9,"30,725,400"
15-Oct-24,584.59,584.9,578.54,579.78,574.4,"54,203,600"
14-Oct-24,581.22,585.27,580.73,584.32,578.9,"36,217,200"
11-Oct-24,576.05,580.33,575.91,579.58,574.21,"42,268,000"
10-Oct-24,575.77,577.58,574.49,576.13,570.79,"44,138,100"
09-Oct-24,573.16,577.71,572.55,577.14,571.79,"37,912,200"
08-Oct-24,570.42,573.78,569.53,573.17,567.86,"37,398,700"
07-Oct-24,571.3,571.96,566.63,567.8,562.54,"49,964,700"
04-Oct-24,572.35,573.36,568.1,572.98,567.67,"42,939,100"
03-Oct-24,567.36,569.8,565.49,567.82,562.55,"40,846,500"
02-Oct-24,567.71,569.9,565.27,568.86,563.59,"38,097,800"
01-Oct-24,573.4,574.06,566,568.62,563.35,"72,668,800"
30-Sep-24,570.42,574.38,568.08,573.76,568.44,"63,557,400"
27-Sep-24,573.39,574.22,570.42,571.47,566.17,"42,100,900"
26-Sep-24,574.38,574.71,569.9,572.3,566.99,"48,336,000"
25-Sep-24,571.14,571.89,568.91,570.04,564.75,"38,428,600"
24-Sep-24,570.48,571.36,567.6,571.3,566,"46,805,700"
23-Sep-24,569.34,570.33,568.1,569.67,564.39,"44,116,900"
20-Sep-24,1.746 Dividend,,,,,
20-Sep-24,567.84,569.31,565.17,568.25,562.98,"77,503,100"
19-Sep-24,571.01,572.88,568.08,570.98,563.96,"75,315,500"
18-Sep-24,563.74,568.69,560.83,561.4,554.49,"59,044,900"
17-Sep-24,565.1,566.58,560.79,563.07,556.14,"49,321,000"
16-Sep-24,561.74,563.11,559.9,562.84,555.92,"36,656,100"
13-Sep-24,559.71,563.03,559.45,562.01,555.1,"39,310,500"
12-Sep-24,555.01,559.4,552.74,559.09,552.21,"51,892,700"
11-Sep-24,548.7,555.36,539.96,554.42,547.6,"75,248,600"
10-Sep-24,548.36,549.15,543.38,548.79,542.04,"36,394,600"
09-Sep-24,544.65,547.71,542.68,546.41,539.69,"40,445,800"
06-Sep-24,549.94,551.6,539.44,540.36,533.71,"68,493,800"
05-Sep-24,550.89,553.8,547.1,549.61,542.85,"44,264,300"
04-Sep-24,550.2,554.43,549.46,550.95,544.17,"47,224,900"
03-Sep-24,560.47,560.81,549.51,552.08,545.29,"60,600,100"
30-Aug-24,560.77,564.2,557.14,563.68,556.75,"62,700,100"
29-Aug-24,560.31,563.68,557.18,558.35,551.48,"38,715,200"
28-Aug-24,561.21,561.65,555.04,558.3,551.43,"41,066,000"
27-Aug-24,559.49,562.06,558.32,561.56,554.65,"32,693,900"
26-Aug-24,563.18,563.91,559.05,560.79,553.89,"35,788,600"
23-Aug-24,559.53,563.09,557.29,562.13,555.21,"50,639,400"
22-Aug-24,562.56,563.18,554.98,556.22,549.38,"56,121,500"
21-Aug-24,559.77,562.11,554.73,560.62,553.72,"41,514,600"
20-Aug-24,559.15,560.84,557.33,558.7,551.83,"33,732,300"
19-Aug-24,554.73,559.61,553.86,559.61,552.73,"39,121,800"
16-Aug-24,551.42,555.02,551.26,554.31,547.49,"44,430,700"
15-Aug-24,549.5,553.36,548.88,553.07,546.27,"60,846,800"
14-Aug-24,542.85,544.96,540.12,543.75,537.06,"42,446,900"
13-Aug-24,536.53,542.28,536.28,542.04,535.37,"52,333,100"
12-Aug-24,534.21,535.73,530.95,533.27,526.71,"42,542,100"
09-Aug-24,529.81,534.51,528.56,532.99,526.43,"45,619,600"
08-Aug-24,523.91,531.29,521.84,530.65,524.12,"63,276,600"
07-Aug-24,528.47,531.59,518.05,518.66,512.28,"70,698,300"
06-Aug-24,519.22,529.75,517.87,522.15,515.73,"84,826,300"
05-Aug-24,511.64,523.58,510.27,517.38,511.02,"146,267,400"
02-Aug-24,535.75,536.99,528.6,532.9,526.34,"82,789,100"
01-Aug-24,552.57,554.87,539.43,543.01,536.33,"76,428,700"
31-Jul-24,548.98,553.5,547.58,550.81,544.03,"65,663,400"
30-Jul-24,546.26,547.34,538.52,542,535.33,"46,853,600"
29-Jul-24,546.02,547.05,542.72,544.76,538.06,"39,515,800"
26-Jul-24,542.28,547.19,541.49,544.44,537.74,"53,763,800"
25-Jul-24,541.35,547.46,537.45,538.41,531.79,"61,158,300"
24-Jul-24,548.86,549.17,540.29,541.23,534.57,"74,515,300"
23-Jul-24,554.54,556.74,553.28,553.78,546.97,"34,439,600"
22-Jul-24,553,555.27,551.02,554.65,547.83,"43,346,700"
19-Jul-24,552.42,554.08,547.91,548.99,542.24,"65,509,100"
18-Jul-24,558.51,559.52,550.43,552.66,545.86,"56,270,400"
17-Jul-24,558.8,560.51,556.61,556.94,550.09,"57,119,000"
16-Jul-24,562.87,565.16,562.1,564.86,557.91,"36,475,300"
15-Jul-24,562.03,564.84,559.63,561.53,554.62,"40,584,300"
12-Jul-24,557.63,563.67,557.15,559.99,553.1,"53,084,400"
11-Jul-24,561.44,562.33,555.83,556.48,549.63,"53,054,200"
10-Jul-24,557.07,561.67,556.77,561.32,554.41,"38,701,200"
09-Jul-24,556.26,557.18,555.52,555.82,548.98,"27,289,700"
08-Jul-24,555.44,556.25,554.19,555.28,548.45,"36,110,500"
05-Jul-24,551.77,555.05,551.12,554.64,547.82,"41,488,400"
03-Jul-24,548.69,551.83,548.65,551.46,544.68,"32,789,900"
02-Jul-24,543.7,549.01,543.65,549.01,542.26,"40,434,800"
01-Jul-24,545.63,545.88,542.52,545.34,538.63,"40,297,800"
28-Jun-24,547.16,550.28,542.95,544.22,537.53,"76,144,500"
27-Jun-24,545.37,546.96,544.61,546.37,539.65,"35,041,500"
26-Jun-24,543.69,546.24,543.03,545.51,538.8,"38,550,600"
25-Jun-24,543.99,545.2,542.44,544.83,538.13,"38,273,300"
24-Jun-24,544.33,546.95,542.62,542.74,536.06,"45,528,700"
21-Jun-24,1.759 Dividend,,,,,
21-Jun-24,544.4,545.65,543.02,544.51,537.81,"64,513,900"
20-Jun-24,549.44,550.12,545.18,547,538.53,"70,328,200"
18-Jun-24,547.16,548.62,546.73,548.49,540,"41,376,400"
17-Jun-24,542.08,548.53,541.61,547.1,538.63,"55,839,500"
14-Jun-24,540.88,542.81,539.85,542.78,534.38,"40,089,900"
13-Jun-24,543.15,543.33,539.59,542.45,534.05,"44,760,900"
12-Jun-24,541.63,544.12,540.3,541.36,532.98,"63,251,300"
11-Jun-24,534.07,537.01,532.05,536.95,528.64,"36,383,400"
10-Jun-24,533.18,535.99,532.57,535.66,527.37,"35,729,300"
07-Jun-24,533.66,536.89,532.54,534.01,525.74,"43,224,500"
06-Jun-24,534.98,535.42,532.68,534.66,526.38,"30,808,500"
05-Jun-24,530.77,534.69,528.73,534.67,526.39,"47,610,400"
04-Jun-24,526.46,529.15,524.96,528.39,520.21,"34,632,700"
03-Jun-24,529.02,529.31,522.6,527.8,519.63,"46,835,700"
31-May-24,523.59,527.5,518.36,527.37,519.21,"90,785,800"
30-May-24,524.52,525.2,521.33,522.61,514.52,"46,468,500"
29-May-24,525.68,527.31,525.37,526.1,517.96,"45,190,300"
28-May-24,530.27,530.51,527.11,529.81,521.61,"36,269,600"
24-May-24,527.85,530.27,526.88,529.44,521.25,"41,258,400"
23-May-24,532.96,533.07,524.72,525.96,517.82,"57,211,200"
22-May-24,530.65,531.38,527.6,529.83,521.63,"48,390,000"
21-May-24,529.28,531.52,529.07,531.36,523.14,"33,437,000"
20-May-24,529.57,531.56,529.17,530.06,521.86,"37,764,200"
17-May-24,528.81,529.52,527.32,529.45,521.26,"59,187,600"
16-May-24,529.88,531.52,528.54,528.69,520.51,"50,244,800"
15-May-24,525.83,530.08,525.18,529.78,521.58,"59,504,900"
14-May-24,521.11,523.83,520.56,523.3,515.2,"57,535,900"
13-May-24,522.56,522.67,519.74,520.91,512.85,"36,716,400"
10-May-24,521.81,522.64,519.59,520.84,512.78,"52,233,200"
09-May-24,517.38,520.21,516.71,520.17,512.12,"43,643,700"
08-May-24,515.26,517.74,515.14,517.19,509.18,"42,047,200"
07-May-24,517.56,518.57,516.45,517.14,509.14,"52,561,300"
06-May-24,513.75,516.61,513.3,516.57,508.57,"47,264,700"
03-May-24,511.16,512.55,508.56,511.29,503.38,"72,756,700"
02-May-24,504.15,505.89,499.55,505.03,497.21,"62,550,200"
01-May-24,501.38,508.19,499.87,500.35,492.61,"80,242,800"
30-Apr-24,508.56,509.56,501.98,501.98,494.21,"77,483,600"
29-Apr-24,510.09,510.75,507.25,510.06,502.17,"46,415,400"
26-Apr-24,506.35,509.88,505.7,508.26,500.39,"64,306,100"
25-Apr-24,499.18,504.27,497.49,503.49,495.7,"69,122,400"
24-Apr-24,506.56,507.37,503.13,505.41,497.59,"55,928,100"
23-Apr-24,501.78,506.09,499.53,505.65,497.82,"64,633,600"
22-Apr-24,497.83,502.38,495.43,499.72,491.99,"67,961,000"
19-Apr-24,499.44,500.46,493.86,495.16,487.5,"102,129,100"
18-Apr-24,501.98,504.13,498.56,499.52,491.79,"74,548,100"
17-Apr-24,506.05,506.22,499.12,500.55,492.8,"75,910,300"
16-Apr-24,504.94,506.5,502.21,503.53,495.74,"73,484,000"
15-Apr-24,515.13,515.3,503.58,504.45,496.64,"92,101,400"
12-Apr-24,514.37,515.82,509.08,510.85,502.94,"92,469,100"
11-Apr-24,515.68,519.48,512.08,518,509.98,"70,099,000"
10-Apr-24,513.48,516.16,512.09,514.12,506.16,"82,652,800"
09-Apr-24,520.5,520.75,514.35,519.32,511.28,"68,124,400"
08-Apr-24,519.15,520.18,517.89,518.72,510.69,"48,401,800"
05-Apr-24,514.46,520.44,514.01,518.43,510.41,"74,482,100"
04-Apr-24,523.52,523.87,512.76,513.07,505.13,"96,858,100"
03-Apr-24,517.72,520.95,517.67,519.41,511.37,"59,155,800"
02-Apr-24,518.24,518.98,516.48,518.84,510.81,"74,230,300"
01-Apr-24,523.83,524.38,520.97,522.16,514.08,"62,477,500"
28-Mar-24,523.21,524.61,522.78,523.07,514.97,"96,294,900"
27-Mar-24,521.71,523.21,519.49,523.17,515.07,"82,999,800"
26-Mar-24,521.23,521.58,518.4,518.81,510.78,"65,463,700"
25-Mar-24,519.8,520.95,519.61,519.77,511.72,"48,512,100"
22-Mar-24,522.11,522.61,520.97,521.21,513.14,"79,023,000"
21-Mar-24,523.39,524.11,521.91,522.2,514.12,"60,256,100"
20-Mar-24,515.77,520.62,515.08,520.48,512.42,"69,594,600"
19-Mar-24,512.15,516,511.12,515.71,507.73,"60,755,300"
18-Mar-24,514,515.48,512.44,512.86,504.92,"88,893,300"
15-Mar-24,1.595 Dividend,,,,,
15-Mar-24,510.21,511.7,508.12,509.83,501.94,"107,585,800"
14-Mar-24,516.97,517.13,511.82,514.95,505.41,"110,171,800"
13-Mar-24,517.11,517.29,514.49,515.97,506.41,"55,104,100"
12-Mar-24,513.45,517.38,510.86,516.78,507.21,"73,114,400"
11-Mar-24,510.48,511.88,508.5,511.28,501.81,"62,557,200"
08-Mar-24,515.46,518.22,511.13,511.72,502.24,"86,425,500"
07-Mar-24,513.14,515.89,509.81,514.81,505.27,"58,652,100"
06-Mar-24,510.55,512.07,508.42,509.75,500.31,"68,382,400"
05-Mar-24,510.24,510.7,504.91,507.18,497.78,"72,855,600"
04-Mar-24,512.03,514.2,512,512.3,502.81,"49,799,300"
01-Mar-24,508.98,513.29,508.56,512.85,503.35,"76,805,900"
29-Feb-24,508.07,509.74,505.35,508.08,498.67,"83,924,800"
28-Feb-24,505.33,506.86,504.96,506.26,496.88,"56,506,600"
27-Feb-24,506.7,507.16,504.75,506.93,497.54,"48,854,500"
26-Feb-24,508.3,508.75,505.86,505.99,496.62,"50,386,700"
23-Feb-24,509.27,510.13,507.1,507.85,498.44,"61,321,800"
22-Feb-24,504.01,508.49,503.02,507.5,498.1,"76,402,500"
21-Feb-24,495.42,497.37,493.56,497.21,488,"59,603,800"
20-Feb-24,497.72,498.41,494.45,496.76,487.56,"71,736,700"
16-Feb-24,501.7,502.87,498.75,499.51,490.26,"75,461,200"
15-Feb-24,499.29,502.2,498.8,502.01,492.71,"61,683,000"
14-Feb-24,496.79,499.07,494.4,498.57,489.33,"68,387,800"
13-Feb-24,494.53,497.09,490.72,494.08,484.93,"113,099,200"
12-Feb-24,501.17,503.5,500.24,500.98,491.7,"56,502,300"
09-Feb-24,498.84,501.65,498.49,501.2,491.91,"63,979,400"
08-Feb-24,498.1,498.71,497.26,498.32,489.09,"52,343,600"
07-Feb-24,496.29,498.53,495.36,498.1,488.87,"70,556,500"
06-Feb-24,493.52,494.32,492.05,493.98,484.83,"55,918,600"
05-Feb-24,493.7,494.38,490.23,492.55,483.42,"75,757,100"
02-Feb-24,489.65,496.05,489.3,494.35,485.19,"99,147,700"
01-Feb-24,484.63,489.23,483.8,489.2,480.14,"91,891,600"
31-Jan-24,488.62,489.08,482.86,482.88,473.93,"126,011,100"
30-Jan-24,490.56,491.62,490.11,490.89,481.8,"58,618,400"
29-Jan-24,487.73,491.42,487.17,491.27,482.17,"61,322,800"
26-Jan-24,487.59,489.12,486.54,487.41,478.38,"76,641,600"
25-Jan-24,487.58,488.31,485.39,488.03,478.99,"72,525,000"
24-Jan-24,487.81,488.77,484.88,485.39,476.4,"81,765,000"
23-Jan-24,484.01,485.11,482.89,484.86,475.88,"49,945,300"
22-Jan-24,484.01,485.22,482.78,483.45,474.49,"75,844,900"
19-Jan-24,477.65,482.72,476.54,482.43,473.49,"110,733,300"
18-Jan-24,474.01,477.06,472.42,476.49,467.66,"91,856,200"
17-Jan-24,471.82,472.79,469.87,472.29,463.54,"68,843,900"
16-Jan-24,475.26,476.61,473.06,474.93,466.13,"85,014,900"
12-Jan-24,477.84,478.6,475.23,476.68,467.85,"57,944,000"
11-Jan-24,477.59,478.12,472.26,476.35,467.52,"77,940,700"
10-Jan-24,474.16,477.45,473.87,476.56,467.73,"67,310,600"
09-Jan-24,471.87,474.93,471.35,473.88,465.1,"65,931,400"
08-Jan-24,468.43,474.75,468.3,474.6,465.81,"74,879,100"
05-Jan-24,467.49,470.44,466.43,467.92,459.25,"86,060,800"
04-Jan-24,468.3,470.96,467.05,467.28,458.62,"84,232,200"
03-Jan-24,470.43,471.19,468.17,468.79,460.1,"103,585,900"
02-Jan-24,472.16,473.67,470.49,472.65,463.89,"123,623,700"
29-Dec-23,476.49,477.03,473.3,475.31,466.5,"122,234,100"
28-Dec-23,476.88,477.55,476.26,476.69,467.86,"77,158,100"
27-Dec-23,475.44,476.66,474.89,476.51,467.68,"68,000,300"
26-Dec-23,474.07,476.58,473.99,475.65,466.84,"55,387,000"
22-Dec-23,473.86,475.38,471.7,473.65,464.87,"67,126,600"
21-Dec-23,471.33,472.98,468.84,472.7,463.94,"86,667,500"
20-Dec-23,473.96,475.9,467.82,468.26,459.58,"102,921,000"
19-Dec-23,472.53,474.92,472.45,474.84,466.04,"55,761,800"
18-Dec-23,470.98,472.98,469.89,471.97,463.23,"70,375,300"
15-Dec-23,1.906 Dividend,,,,,
15-Dec-23,469.49,470.7,467.43,469.33,460.63,"141,319,300"
14-Dec-23,472.5,473.73,469.25,472.01,461.39,"119,026,000"
13-Dec-23,464.49,470.76,464.12,470.5,459.92,"93,278,000"
12-Dec-23,461.63,464.2,460.6,464.1,453.66,"68,327,600"
11-Dec-23,459.69,462.17,459.47,461.99,451.6,"65,002,200"
08-Dec-23,457.46,460.75,457.21,460.2,449.85,"83,080,900"
07-Dec-23,456.91,458.9,456.29,458.23,447.92,"66,995,400"
06-Dec-23,458.81,458.84,454.31,454.76,444.53,"69,124,700"
05-Dec-23,455.26,457.59,454.87,456.6,446.33,"69,793,500"
04-Dec-23,455.6,459.12,454.34,456.69,446.42,"72,430,900"
01-Dec-23,455.77,459.65,455.16,459.1,448.77,"89,097,900"
30-Nov-23,455.48,456.76,453.34,456.4,446.14,"79,752,700"
29-Nov-23,457.15,458.32,454.2,454.61,444.39,"63,146,000"
28-Nov-23,454.08,456.27,453.5,454.93,444.7,"62,115,000"
27-Nov-23,454.65,455.49,454.08,454.48,444.26,"50,506,000"
24-Nov-23,455.07,455.5,454.73,455.3,445.06,"29,737,400"
22-Nov-23,454.98,456.38,453.89,455.02,444.79,"59,394,900"
21-Nov-23,453.18,454.13,451.96,453.27,443.08,"49,244,600"
20-Nov-23,450.53,455.13,450.52,454.26,444.04,"69,936,200"
17-Nov-23,450.24,451.42,449.29,450.79,440.65,"83,133,200"
16-Nov-23,449.22,450.56,448.12,450.23,440.1,"66,665,800"
15-Nov-23,450.11,451.38,448.8,449.68,439.57,"77,327,600"
14-Nov-23,446.32,450.06,446.09,448.73,438.64,"97,176,900"
13-Nov-23,439.23,441.33,438.42,440.19,430.29,"52,236,100"
10-Nov-23,435.98,440.93,433.83,440.61,430.7,"89,462,200"
09-Nov-23,438.43,438.47,433.4,433.84,424.08,"83,174,400"
08-Nov-23,437.55,438.09,434.87,437.25,427.42,"61,746,000"
07-Nov-23,435.69,437.59,434.51,436.93,427.1,"64,256,100"
06-Nov-23,435.47,436.15,433.68,435.69,425.89,"67,831,700"
03-Nov-23,433.14,436.29,433.01,434.69,424.91,"100,110,800"
02-Nov-23,426.58,430.92,426.56,430.76,421.07,"94,938,900"
01-Nov-23,419.2,423.5,418.65,422.66,413.15,"98,068,100"
31-Oct-23,416.18,418.53,414.21,418.2,408.79,"79,665,200"
30-Oct-23,413.56,416.68,412.22,415.59,406.24,"86,562,700"
27-Oct-23,414.19,414.6,409.21,410.68,401.44,"107,367,700"
26-Oct-23,416.45,417.33,411.6,412.55,403.27,"115,156,800"
25-Oct-23,421.89,421.92,417.02,417.55,408.16,"94,223,200"
24-Oct-23,422.65,424.82,420.74,423.63,414.1,"78,564,200"
23-Oct-23,419.61,424.45,417.8,420.46,411,"92,035,100"
20-Oct-23,425.98,426.54,421.08,421.19,411.72,"123,845,800"
19-Oct-23,430.95,432.82,425.73,426.43,416.84,"121,323,000"
18-Oct-23,434.19,435.18,429.09,430.21,420.53,"93,559,800"
17-Oct-23,432.81,438.14,432.45,436.02,426.21,"75,324,700"
16-Oct-23,433.82,437.14,433.57,436.04,426.23,"75,433,200"
13-Oct-23,435.21,436.45,429.88,431.5,421.8,"95,143,100"
12-Oct-23,436.95,437.34,431.23,433.66,423.91,"81,154,200"
11-Oct-23,435.64,436.58,433.18,436.32,426.51,"62,451,700"
10-Oct-23,432.94,437.22,432.53,434.54,424.77,"78,607,300"
09-Oct-23,427.58,432.88,427.01,432.29,422.57,"80,374,400"
06-Oct-23,421.97,431.13,420.6,429.54,419.88,"113,202,700"
05-Oct-23,424.36,425.37,421.17,424.5,414.95,"70,142,700"
04-Oct-23,422.07,425.43,420.56,424.66,415.11,"87,453,000"
03-Oct-23,425.06,427.37,420.18,421.59,412.11,"103,760,600"
02-Oct-23,426.62,428.6,424.46,427.31,417.7,"83,798,600"
29-Sep-23,431.67,431.85,425.91,427.48,417.87,"115,078,500"
28-Sep-23,425.48,430.25,424.87,428.52,418.88,"92,258,300"
27-Sep-23,427.09,427.67,422.29,426.05,416.47,"104,705,800"
26-Sep-23,429.09,429.82,425.02,425.88,416.3,"96,168,400"
25-Sep-23,429.17,432.27,428.72,432.23,422.51,"70,874,500"
22-Sep-23,432.45,434.1,429.99,430.42,420.74,"100,829,700"
21-Sep-23,435.7,435.97,431.23,431.39,421.69,"103,976,100"
20-Sep-23,444.01,444.44,438.43,438.64,428.77,"82,562,600"
19-Sep-23,442.68,443.29,439.94,442.71,432.75,"66,514,600"
18-Sep-23,443.05,444.97,442.56,443.63,433.65,"55,752,200"
15-Sep-23,1.583 Dividend,,,,,
15-Sep-23,447.14,447.48,442.92,443.37,433.4,"111,761,400"
14-Sep-23,449.07,451.08,447.72,450.36,438.68,"83,430,800"
13-Sep-23,446.22,447.71,445.08,446.51,434.93,"60,199,300"
12-Sep-23,446.95,448.53,445.39,445.99,434.43,"67,565,400"
11-Sep-23,448.24,448.77,446.47,448.45,436.82,"60,180,100"
08-Sep-23,444.9,447.11,444.53,445.52,433.97,"61,659,700"
07-Sep-23,443.11,445.55,442.75,444.85,433.32,"70,355,400"
06-Sep-23,448.4,448.51,443.81,446.22,434.65,"70,758,500"
05-Sep-23,450.73,451.06,449.17,449.24,437.59,"55,166,200"
01-Sep-23,453.17,453.67,449.68,451.19,439.49,"58,875,700"
31-Aug-23,451.65,452.83,450.16,450.35,438.67,"66,084,600"
30-Aug-23,449.51,451.67,448.78,451.01,439.32,"69,053,900"
29-Aug-23,442.65,449.45,442.46,449.16,437.51,"83,081,900"
28-Aug-23,442.24,443.4,439.97,442.76,431.28,"61,595,400"
25-Aug-23,438.68,441.3,435,439.97,428.56,"102,325,100"
24-Aug-23,444.69,445.22,436.86,436.89,425.56,"88,517,300"
23-Aug-23,439.25,443.67,439.1,443.03,431.54,"68,441,000"
22-Aug-23,441.18,441.18,437.57,438.15,426.79,"65,062,900"
21-Aug-23,437.55,440.11,435.32,439.34,427.95,"68,719,000"
18-Aug-23,433.37,437.57,433.01,436.5,425.18,"98,758,400"
